
約定履歴照会

商品指定,約定開始年月日,約定終了年月日,明細数,明細指定開始,明細指定終了
"すべての商品","2025年01月01日","2025年07月08日","8549","1","8549"

（注）明細数はご指定された期間の合計です。

約定日,銘柄,銘柄コード,市場,取引,期限,預り,課税,約定数量,約定単価,手数料/諸経費等,税額,受渡日,受渡金額/決済損益
"2025/01/14","レーザーテック","6920","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,14970.4,853,--,"2025/01/16",-22663
"2025/01/14","オンワードホールディングス","8016","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,595.7,11,--,"2025/01/16",-581
"2025/01/14","オンワードホールディングス","8016","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,595.7,11,--,"2025/01/16",-591
"2025/01/14","オンワードホールディングス","8016","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",200,595.7,22,--,"2025/01/16",-1182
"2025/01/14","オンワードホールディングス","8016","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,595.7,11,--,"2025/01/16",-701
"2025/01/14","オンワードホールディングス","8016","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",200,595.7,22,--,"2025/01/16",-1482
"2025/01/14","オンワードホールディングス","8016","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,595.7,11,--,"2025/01/16",-711
"2025/01/14","オンワードホールディングス","8016","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,595.7,11,--,"2025/01/16",-691
"2025/01/14","グロービング","277A","東証",信用新規買,"6ヶ月"," 特定 ","--",100,7360,--,--,"2025/01/16",--
"2025/01/14","セブン＆アイ・ホールディングス","3382","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",800,2431.9,--,--,"2025/01/16",--
"2025/01/14","セブン＆アイ・ホールディングス","3382","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",300,2423.2,--,--,"2025/01/16",--
"2025/01/14","セブン＆アイ・ホールディングス","3382","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,2431.8,--,--,"2025/01/16",--
"2025/01/14","セブン＆アイ・ホールディングス","3382","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,2431.8,--,--,"2025/01/16",--
"2025/01/14","霞ヶ関キャピタル","3498","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,14376,--,--,"2025/01/16",--
"2025/01/14","リベルタ","4935","東証",信用新規買,"6ヶ月"," 特定 ","--",100,2182,--,--,"2025/01/16",--
"2025/01/14","リベルタ","4935","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,2232.1,--,--,"2025/01/16",--
"2025/01/14","リベルタ","4935","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,2232.1,--,--,"2025/01/16",--
"2025/01/14","リベルタ","4935","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,2182,--,--,"2025/01/16",--
"2025/01/14","ローツェ","6323","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,1578.4,--,--,"2025/01/16",--
"2025/01/14","ローツェ","6323","東証",信用新規買,"6ヶ月"," 特定 ","--",500,1580,--,--,"2025/01/16",--
"2025/01/14","ローツェ","6323","東証",信用新規買,"6ヶ月"," 特定 ","--",200,1578.5,--,--,"2025/01/16",--
"2025/01/14","ローツェ","6323","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,1578.5,--,--,"2025/01/16",--
"2025/01/14","ローツェ","6323","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,1578.5,--,--,"2025/01/16",--
"2025/01/14","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,9492.7,--,--,"2025/01/16",--
"2025/01/14","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,9465.7,--,--,"2025/01/16",--
"2025/01/14","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,9465.6,--,--,"2025/01/16",--
"2025/01/14","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,9656.4,--,--,"2025/01/16",--
"2025/01/14","アドバンテスト","6857","東証",信用新規買,"6ヶ月"," 特定 ","--",100,9569,--,--,"2025/01/16",--
"2025/01/14","アドバンテスト","6857","東証",信用新規買,"6ヶ月"," 特定 ","--",100,9466,--,--,"2025/01/16",--
"2025/01/14","アドバンテスト","6857","東証",信用新規買,"6ヶ月"," 特定 ","--",100,9424,--,--,"2025/01/16",--
"2025/01/14","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,9465.9,--,--,"2025/01/16",--
"2025/01/14","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,9804,--,--,"2025/01/16",--
"2025/01/14","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,9465.8,--,--,"2025/01/16",--
"2025/01/14","レーザーテック","6920","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,15205,--,--,"2025/01/16",--
"2025/01/14","アドバンテスト","6857","東証",信用返済買,"6ヶ月"," 特定 ","申告",100,9424,28,--,"2025/01/16",3092
"2025/01/14","アドバンテスト","6857","東証",信用返済買,"6ヶ月"," 特定 ","申告",100,9424,28,--,"2025/01/16",3182
"2025/01/14","アドバンテスト","6857","東証",信用返済買,"6ヶ月"," 特定 ","申告",300,9424,85,--,"2025/01/16",9245
"2025/01/14","アドバンテスト","6857","PTS（X）",信用返済買,"6ヶ月"," 特定 ","申告",100,9467.6,28,--,"2025/01/16",-1378
"2025/01/14","アドバンテスト","6857","PTS（X）",信用返済買,"6ヶ月"," 特定 ","申告",100,9467.5,28,--,"2025/01/16",-1348
"2025/01/14","アドバンテスト","6857","PTS（X）",信用返済買,"6ヶ月"," 特定 ","申告",100,9467.7,28,--,"2025/01/16",-1488
"2025/01/14","アドバンテスト","6857","東証",信用返済買,"6ヶ月"," 特定 ","申告",100,9468,28,--,"2025/01/16",-1528
"2025/01/15","霞ヶ関キャピタル","3498","東証",信用新規売,"6ヶ月"," 特定 ","--",100,13440,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","PTS（X）",信用新規売,"6ヶ月"," 特定 ","--",100,13638,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","PTS（O）",信用新規売,"6ヶ月"," 特定 ","--",100,13441,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","PTS（O）",信用新規売,"6ヶ月"," 特定 ","--",100,13643,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","PTS（X）",信用新規売,"6ヶ月"," 特定 ","--",100,13631,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","東証",信用新規売,"6ヶ月"," 特定 ","--",100,13440,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","東証",信用新規売,"6ヶ月"," 特定 ","--",100,13440,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","東証",信用新規売,"6ヶ月"," 特定 ","--",100,13440,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","東証",信用新規売,"6ヶ月"," 特定 ","--",100,13440,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","東証",信用新規売,"6ヶ月"," 特定 ","--",100,13440,--,--,"2025/01/17",--
"2025/01/15","アドバンテスト","6857","東証",信用新規売,"6ヶ月"," 特定 ","--",200,9039,--,--,"2025/01/17",--
"2025/01/15","アドバンテスト","6857","PTS（O）",信用新規売,"6ヶ月"," 特定 ","--",200,9039.2,--,--,"2025/01/17",--
"2025/01/15","アドバンテスト","6857","PTS（X）",信用新規売,"6ヶ月"," 特定 ","--",100,9041,--,--,"2025/01/17",--
"2025/01/15","アドバンテスト","6857","PTS（O）",信用新規売,"6ヶ月"," 特定 ","--",100,9042,--,--,"2025/01/17",--
"2025/01/15","アドバンテスト","6857","東証",信用新規売,"6ヶ月"," 特定 ","--",100,9037,--,--,"2025/01/17",--
"2025/01/15","アドバンテスト","6857","PTS（X）",信用新規売,"6ヶ月"," 特定 ","--",100,9039.1,--,--,"2025/01/17",--
"2025/01/15","セブン＆アイ・ホールディングス","3382","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2440.7,289,--,"2025/01/17",-89
"2025/01/15","霞ヶ関キャピタル","3498","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,13610,85,--,"2025/01/17",-2085
"2025/01/15","霞ヶ関キャピタル","3498","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,13610,84,--,"2025/01/17",2116
"2025/01/15","霞ヶ関キャピタル","3498","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,13460,86,--,"2025/01/17",-35086
"2025/01/15","霞ヶ関キャピタル","3498","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,13610,84,--,"2025/01/17",2016
"2025/01/15","霞ヶ関キャピタル","3498","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,13610,169,--,"2025/01/17",3831
"2025/01/15","霞ヶ関キャピタル","3498","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,13460,85,--,"2025/01/17",-22085
"2025/01/15","霞ヶ関キャピタル","3498","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,13537,84,--,"2025/01/17",-5484
"2025/01/15","霞ヶ関キャピタル","3498","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,13539,84,--,"2025/01/17",-5084
"2025/01/15","霞ヶ関キャピタル","3498","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,13539,84,--,"2025/01/17",-5084
"2025/01/15","霞ヶ関キャピタル","3498","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,13537,84,--,"2025/01/17",-5684
"2025/01/15","霞ヶ関キャピタル","3498","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,13631,93,--,"2025/01/17",-133893
"2025/01/15","霞ヶ関キャピタル","3498","PTS（J）",信用返済売,"6ヶ月"," 特定 ","申告",100,13531,84,--,"2025/01/17",-6084
"2025/01/15","霞ヶ関キャピタル","3498","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,13530,84,--,"2025/01/17",-7084
"2025/01/15","霞ヶ関キャピタル","3498","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,13460,86,--,"2025/01/17",-34986
"2025/01/15","霞ヶ関キャピタル","3498","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,13633,149,--,"2025/01/17",-74449
"2025/01/15","霞ヶ関キャピタル","3498","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,13460,86,--,"2025/01/17",-35086
"2025/01/15","霞ヶ関キャピタル","3498","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,13610,85,--,"2025/01/17",-85
"2025/01/15","霞ヶ関キャピタル","3498","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,13610,84,--,"2025/01/17",1916
"2025/01/15","霞ヶ関キャピタル","3498","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,13460,86,--,"2025/01/17",-34886
"2025/01/15","霞ヶ関キャピタル","3498","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,13530,84,--,"2025/01/17",-6384
"2025/01/15","霞ヶ関キャピタル","3498","東証",信用返済売,"6ヶ月"," 特定 ","申告",300,13460,260,--,"2025/01/17",-132260
"2025/01/15","ＳＨＩＦＴ","3697","東証",信用返済売,"6ヶ月"," 特定 ","申告",300,21040,395,--,"2025/01/17",-22895
"2025/01/15","ＳＨＩＦＴ","3697","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,21035,263,--,"2025/01/17",-16263
"2025/01/15","ＳＨＩＦＴ","3697","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,21132,131,--,"2025/01/17",1469
"2025/01/15","ＳＨＩＦＴ","3697","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,21133.5,131,--,"2025/01/17",1619
"2025/01/15","ＳＨＩＦＴ","3697","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,21134,131,--,"2025/01/17",1619
"2025/01/15","ＳＨＩＦＴ","3697","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,21132.5,131,--,"2025/01/17",1519
"2025/01/15","野村マイクロ・サイエンス","6254","東証",信用返済売,"無期限"," 特定 ","申告",300,2651,45,--,"2025/01/17",-3945
"2025/01/15","野村マイクロ・サイエンス","6254","東証",信用返済売,"無期限"," 特定 ","申告",200,2651,30,--,"2025/01/17",-2830
"2025/01/15","ローツェ","6323","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,1568.2,19,--,"2025/01/17",-1049
"2025/01/15","ローツェ","6323","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,1568,95,--,"2025/01/17",3305
"2025/01/15","ローツェ","6323","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,1568,19,--,"2025/01/17",-1069
"2025/01/15","ローツェ","6323","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,1568.3,95,--,"2025/01/17",3385
"2025/01/15","ローツェ","6323","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,1568.2,191,--,"2025/01/17",6649
"2025/01/15","ローツェ","6323","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,1568,95,--,"2025/01/17",3355
"2025/01/15","油研工業","6393","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2637,177,--,"2025/01/17",-19977
"2025/01/15","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,9038.6,56,--,"2025/01/17",-4446
"2025/01/15","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,9038.5,56,--,"2025/01/17",-7386
"2025/01/15","アドバンテスト","6857","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,9038.9,56,--,"2025/01/17",-7276
"2025/01/15","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,9038.3,56,--,"2025/01/17",-7426
"2025/01/15","アドバンテスト","6857","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,9038.9,56,--,"2025/01/17",-7356
"2025/01/15","アドバンテスト","6857","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,9038.8,57,--,"2025/01/17",-21127
"2025/01/15","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,9038.2,58,--,"2025/01/17",-36118
"2025/01/15","アドバンテスト","6857","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,9038.2,97,--,"2025/01/17",-38677
"2025/01/15","レーザーテック","6920","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,14391,92,--,"2025/01/17",-48242
"2025/01/15","レーザーテック","6920","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,14390.9,91,--,"2025/01/17",-28581
"2025/01/15","レーザーテック","6920","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,14391,189,--,"2025/01/17",-81589
"2025/01/15","セブン＆アイ・ホールディングス","3382","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,2438,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,13591,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,13589,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,13809,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,13590,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,13589,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,13593,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,14969,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,13589,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,13593,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,13810,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,13588,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,13588,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,13808,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,13591,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","PTS（J）",信用新規買,"6ヶ月"," 特定 ","--",100,13600,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","東証",信用新規買,"6ヶ月"," 特定 ","--",100,13610,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","東証",信用新規買,"6ヶ月"," 特定 ","--",200,13590,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","東証",信用新規買,"6ヶ月"," 特定 ","--",300,13900,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","東証",信用新規買,"6ヶ月"," 特定 ","--",100,13680,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","東証",信用新規買,"6ヶ月"," 特定 ","--",100,13810,--,--,"2025/01/17",--
"2025/01/15","霞ヶ関キャピタル","3498","東証",信用新規買,"6ヶ月"," 特定 ","--",100,13630,--,--,"2025/01/17",--
"2025/01/15","ＳＨＩＦＴ","3697","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,21116,--,--,"2025/01/17",--
"2025/01/15","ＳＨＩＦＴ","3697","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",200,21116,--,--,"2025/01/17",--
"2025/01/15","ＳＨＩＦＴ","3697","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,21116.5,--,--,"2025/01/17",--
"2025/01/15","ＳＨＩＦＴ","3697","東証",信用新規買,"6ヶ月"," 特定 ","--",500,21115,--,--,"2025/01/17",--
"2025/01/15","マクロミル","3978","東証",信用新規買,"6ヶ月"," 特定 ","--",300,1208,--,--,"2025/01/17",--
"2025/01/15","マクロミル","3978","東証",信用新規買,"6ヶ月"," 特定 ","--",100,1215,--,--,"2025/01/17",--
"2025/01/15","マクロミル","3978","東証",信用新規買,"6ヶ月"," 特定 ","--",300,1214,--,--,"2025/01/17",--
"2025/01/15","マクロミル","3978","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,1213.9,--,--,"2025/01/17",--
"2025/01/15","マクロミル","3978","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",200,1214,--,--,"2025/01/17",--
"2025/01/15","牧野フライス製作所","6135","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,11689,--,--,"2025/01/17",--
"2025/01/15","牧野フライス製作所","6135","東証",信用新規買,"6ヶ月"," 特定 ","--",100,11540,--,--,"2025/01/17",--
"2025/01/15","野村マイクロ・サイエンス","6254","東証",信用新規買,"無期限"," 特定 ","--",200,2665,--,--,"2025/01/17",--
"2025/01/15","野村マイクロ・サイエンス","6254","東証",信用新規買,"無期限"," 特定 ","--",300,2664,--,--,"2025/01/17",--
"2025/01/15","アドバンテスト","6857","東証",信用新規買,"6ヶ月"," 特定 ","--",100,9112,--,--,"2025/01/17",--
"2025/01/15","アドバンテスト","6857","東証",信用新規買,"6ヶ月"," 特定 ","--",100,9027,--,--,"2025/01/17",--
"2025/01/15","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,9082.5,--,--,"2025/01/17",--
"2025/01/15","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,9249.5,--,--,"2025/01/17",--
"2025/01/15","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",200,9027,--,--,"2025/01/17",--
"2025/01/15","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,9111.1,--,--,"2025/01/17",--
"2025/01/15","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,9111.9,--,--,"2025/01/17",--
"2025/01/15","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,9398.8,--,--,"2025/01/17",--
"2025/01/15","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,9111.8,--,--,"2025/01/17",--
"2025/01/15","レーザーテック","6920","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,14872.5,--,--,"2025/01/17",--
"2025/01/15","レーザーテック","6920","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,14675.8,--,--,"2025/01/17",--
