
約定履歴照会

商品指定,約定開始年月日,約定終了年月日,明細数,明細指定開始,明細指定終了
"すべての商品","2025年06月05日","2025年07月04日","926","1","926"

（注）明細数はご指定された期間の合計です。

約定日,銘柄,銘柄コード,市場,取引,期限,預り,課税,約定数量,約定単価,手数料/諸経費等,税額,受渡日,受渡金額/決済損益
"2025/06/11","住友金属鉱山","5713","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",200,3343,--,--,"2025/06/13",--
"2025/06/11","住友金属鉱山","5713","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",200,3343.1,--,--,"2025/06/13",--
"2025/06/11","アサカ理研","5724","東証",信用新規買,"6ヶ月"," 特定 ","--",100,1119,--,--,"2025/06/13",--
"2025/06/11","アサカ理研","5724","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,1118.8,--,--,"2025/06/13",--
"2025/06/11","アサカ理研","5724","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,1118.9,--,--,"2025/06/13",--
"2025/06/11","アサカ理研","5724","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,1141.6,--,--,"2025/06/13",--
"2025/06/11","アサカ理研","5724","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,1142,--,--,"2025/06/13",--
"2025/06/11","テクノプロ・ホールディングス","6028","東証",信用新規買,"6ヶ月"," 特定 ","--",200,4029,--,--,"2025/06/13",--
"2025/06/11","テクノプロ・ホールディングス","6028","東証",信用新規買,"6ヶ月"," 特定 ","--",200,4030,--,--,"2025/06/13",--
"2025/06/11","テクノプロ・ホールディングス","6028","東証",信用新規買,"6ヶ月"," 特定 ","--",100,4031,--,--,"2025/06/13",--
"2025/06/11","ディスコ","6146","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,34655.4,--,--,"2025/06/13",--
"2025/06/11","ソシオネクスト","6526","東証",信用新規買,"無期限"," 特定 ","--",500,2401,--,--,"2025/06/13",--
"2025/06/11","ソシオネクスト","6526","東証",信用新規買,"6ヶ月"," 特定 ","--",500,2434,--,--,"2025/06/13",--
"2025/06/11","ニデック","6594","東証",信用新規買,"6ヶ月"," 特定 ","--",500,2867,--,--,"2025/06/13",--
"2025/06/11","ニデック","6594","東証",信用新規買,"6ヶ月"," 特定 ","--",400,2867.5,--,--,"2025/06/13",--
"2025/06/11","ニデック","6594","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,2867,--,--,"2025/06/13",--
"2025/06/11","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,8328.5,--,--,"2025/06/13",--
"2025/06/11","アドバンテスト","6857","東証",信用新規買,"無期限"," 特定 ","--",100,8584,--,--,"2025/06/13",--
"2025/06/11","アドバンテスト","6857","東証",信用新規買,"無期限"," 特定 ","--",100,8402,--,--,"2025/06/13",--
"2025/06/11","アドバンテスト","6857","東証",信用新規買,"6ヶ月"," 特定 ","--",200,8374,--,--,"2025/06/13",--
"2025/06/11","アドバンテスト","6857","東証",信用新規買,"無期限"," 特定 ","--",100,8585,--,--,"2025/06/13",--
"2025/06/11","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,8398.9,--,--,"2025/06/13",--
"2025/06/11","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,8328.7,--,--,"2025/06/13",--
"2025/06/11","レーザーテック","6920","東証",信用新規買,"無期限"," 特定 ","--",100,15440,--,--,"2025/06/13",--
"2025/06/11","レーザーテック","6920","東証",信用新規買,"無期限"," 特定 ","--",100,15265,--,--,"2025/06/13",--
"2025/06/11","レーザーテック","6920","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,15166.7,--,--,"2025/06/13",--
"2025/06/11","日野自動車","7205","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,409.7,--,--,"2025/06/13",--
"2025/06/11","日野自動車","7205","東証",信用新規買,"6ヶ月"," 特定 ","--",600,409.7,--,--,"2025/06/13",--
"2025/06/11","日野自動車","7205","東証",信用新規買,"6ヶ月"," 特定 ","--",1400,409.8,--,--,"2025/06/13",--
"2025/06/11","日野自動車","7205","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",200,409.6,--,--,"2025/06/13",--
"2025/06/11","日野自動車","7205","東証",信用新規買,"6ヶ月"," 特定 ","--",700,409.9,--,--,"2025/06/13",--
"2025/06/11","東京エレクトロン","8035","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,24687.3,--,--,"2025/06/13",--
"2025/06/11","東京エレクトロン","8035","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,24687.5,--,--,"2025/06/13",--
"2025/06/12","ディスコ","6146","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,34480,217,--,"2025/06/16",-27147
"2025/06/12","ソシオネクスト","6526","東証",信用返済売,"無期限"," 特定 ","申告",400,2502,58,--,"2025/06/16",-8858
"2025/06/12","ソシオネクスト","6526","東証",信用返済売,"無期限"," 特定 ","申告",100,2502,14,--,"2025/06/16",-2064
"2025/06/12","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,8296.1,208,--,"2025/06/16",-3448
"2025/06/12","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,8278.1,51,--,"2025/06/16",-3431
"2025/06/12","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,8312.4,51,--,"2025/06/16",3599
"2025/06/12","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,8312.4,51,--,"2025/06/16",3599
"2025/06/12","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,8278.1,208,--,"2025/06/16",-5268
"2025/06/12","東京エレクトロン","8035","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,25000,154,--,"2025/06/16",31346
"2025/06/12","トライト","9164","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,876,19,--,"2025/06/16",25421
"2025/06/12","トライト","9164","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,876,19,--,"2025/06/16",24901
"2025/06/12","トライト","9164","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,876,19,--,"2025/06/16",25381
"2025/06/12","トライト","9164","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,876,19,--,"2025/06/16",24901
"2025/06/12","トライト","9164","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,876,20,--,"2025/06/16",23480
"2025/06/12","トライト","9164","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,876,19,--,"2025/06/16",25391
"2025/06/12","トライト","9164","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,876,20,--,"2025/06/16",23490
"2025/06/12","トライト","9164","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,876,20,--,"2025/06/16",23490
"2025/06/12","トライト","9164","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,876,38,--,"2025/06/16",50762
"2025/06/12","Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ","5889","東証",信用新規買,"6ヶ月"," 特定 ","--",100,2427,--,--,"2025/06/16",--
"2025/06/12","Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ","5889","東証",信用新規買,"6ヶ月"," 特定 ","--",200,2426,--,--,"2025/06/16",--
"2025/06/12","Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ","5889","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,2425.9,--,--,"2025/06/16",--
"2025/06/12","ディスコ","6146","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,34749.3,--,--,"2025/06/16",--
"2025/06/12","ソシオネクスト","6526","東証",信用新規買,"無期限"," 特定 ","--",400,2524,--,--,"2025/06/16",--
"2025/06/12","ソシオネクスト","6526","東証",信用新規買,"無期限"," 特定 ","--",100,2522.5,--,--,"2025/06/16",--
"2025/06/12","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,8275.9,--,--,"2025/06/16",--
"2025/06/12","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,8311.9,--,--,"2025/06/16",--
"2025/06/12","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,8374.5,--,--,"2025/06/16",--
"2025/06/12","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,8356.9,--,--,"2025/06/16",--
"2025/06/12","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,8275.9,--,--,"2025/06/16",--
"2025/06/12","東京エレクトロン","8035","東証",信用新規買,"6ヶ月"," 特定 ","--",200,24685,--,--,"2025/06/16",--
"2025/06/13","ネクソン","3659","東証",信用新規売,"6ヶ月"," 特定 ","--",1100,2849.5,--,--,"2025/06/17",--
"2025/06/13","ネクソン","3659","東証",信用新規売,"6ヶ月"," 特定 ","--",200,2850.5,--,--,"2025/06/17",--
"2025/06/13","ネクソン","3659","PTS（O）",信用新規売,"6ヶ月"," 特定 ","--",100,2851.5,--,--,"2025/06/17",--
"2025/06/13","ネクソン","3659","東証",信用新規売,"6ヶ月"," 特定 ","--",1200,2850,--,--,"2025/06/17",--
"2025/06/13","ネクソン","3659","PTS（O）",信用新規売,"6ヶ月"," 特定 ","--",100,2850.6,--,--,"2025/06/17",--
"2025/06/13","ネクソン","3659","PTS（O）",信用新規売,"6ヶ月"," 特定 ","--",200,2850.5,--,--,"2025/06/17",--
"2025/06/13","ネクソン","3659","PTS（X）",信用新規売,"6ヶ月"," 特定 ","--",100,2851.5,--,--,"2025/06/17",--
"2025/06/13","Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ","5889","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2131.1,13,--,"2025/06/17",-4103
"2025/06/13","Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ","5889","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,2130.1,13,--,"2025/06/17",-4203
"2025/06/13","Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ","5889","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2130,13,--,"2025/06/17",-4213
"2025/06/13","Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ","5889","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,2130,60,--,"2025/06/17",-59260
"2025/06/13","Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ","5889","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2130,30,--,"2025/06/17",-29730
"2025/06/13","Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ","5889","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2130,30,--,"2025/06/17",-29620
"2025/06/13","Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ","5889","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2131.2,13,--,"2025/06/17",-4093
"2025/06/13","Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ","5889","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2130.1,13,--,"2025/06/17",-4203
"2025/06/13","ディスコ","6146","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,33651.2,215,--,"2025/06/17",-89095
"2025/06/13","ソシオネクスト","6526","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2434,86,--,"2025/06/17",11464
"2025/06/13","ソシオネクスト","6526","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,2434.5,173,--,"2025/06/17",23027
"2025/06/13","ソシオネクスト","6526","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,2450,173,--,"2025/06/17",26127
"2025/06/13","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,8504,52,--,"2025/06/17",7168
"2025/06/13","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,8459,51,--,"2025/06/17",18979
"2025/06/13","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,8459,51,--,"2025/06/17",17169
"2025/06/13","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,8458,103,--,"2025/06/17",32697
"2025/06/13","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,8504,104,--,"2025/06/17",21896
"2025/06/13","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,8449,51,--,"2025/06/17",17979
"2025/06/13","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,8449,51,--,"2025/06/17",18059
"2025/06/13","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,8504,52,--,"2025/06/17",10968
"2025/06/13","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,8504,52,--,"2025/06/17",10968
"2025/06/13","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,8504,52,--,"2025/06/17",7348
"2025/06/13","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,8451,103,--,"2025/06/17",31097
"2025/06/13","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,8451,51,--,"2025/06/17",15649
"2025/06/13","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,8504,52,--,"2025/06/17",7158
"2025/06/13","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,8459,51,--,"2025/06/17",18969
"2025/06/13","アドバンテスト","6857","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,8338.9,104,--,"2025/06/17",-3664
"2025/06/13","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,8328.4,104,--,"2025/06/17",-2954
"2025/06/13","アドバンテスト","6857","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,8261.6,51,--,"2025/06/17",-4481
"2025/06/13","アドバンテスト","6857","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,8261.2,51,--,"2025/06/17",-4531
"2025/06/13","アドバンテスト","6857","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,8261.7,51,--,"2025/06/17",-4461
"2025/06/13","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,8439.1,51,--,"2025/06/17",17069
"2025/06/13","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,8261.4,51,--,"2025/06/17",-4481
"2025/06/13","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,8338.7,52,--,"2025/06/17",-2582
"2025/06/13","レーザーテック","6920","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",200,14776.5,1116,--,"2025/06/17",-25816
"2025/06/13","レーザーテック","6920","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,14680.1,93,--,"2025/06/17",-21053
"2025/06/13","レーザーテック","6920","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,14726.7,92,--,"2025/06/17",-15912
"2025/06/13","レーザーテック","6920","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,14776.4,473,--,"2025/06/17",-39503
"2025/06/13","三菱重工業","7011","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,3485.4,21,--,"2025/06/17",1249
"2025/06/13","三菱重工業","7011","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,3453,21,--,"2025/06/17",-601
"2025/06/13","三菱重工業","7011","PTS（J）",信用返済売,"6ヶ月"," 特定 ","申告",100,3485.1,21,--,"2025/06/17",1259
"2025/06/13","三菱重工業","7011","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,3485.4,21,--,"2025/06/17",1279
"2025/06/13","三菱重工業","7011","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,3460.1,21,--,"2025/06/17",529
"2025/06/13","三菱重工業","7011","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,3453.1,21,--,"2025/06/17",-211
"2025/06/13","三菱重工業","7011","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,3460.1,21,--,"2025/06/17",519
"2025/06/13","三菱重工業","7011","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,3460.1,43,--,"2025/06/17",1037
"2025/06/13","三菱重工業","7011","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,3485,21,--,"2025/06/17",1219
"2025/06/13","三菱重工業","7011","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,3460.3,21,--,"2025/06/17",529
"2025/06/13","三菱重工業","7011","東証",信用返済売,"6ヶ月"," 特定 ","申告",400,3485,86,--,"2025/06/17",4874
"2025/06/13","三菱重工業","7011","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,3485,21,--,"2025/06/17",1229
"2025/06/13","三菱重工業","7011","東証",信用返済売,"6ヶ月"," 特定 ","申告",300,3453,64,--,"2025/06/17",-1864
"2025/06/13","三菱重工業","7011","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,3485,21,--,"2025/06/17",1219
"2025/06/13","三菱重工業","7011","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",400,3453.2,86,--,"2025/06/17",-806
"2025/06/13","三菱重工業","7011","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",500,3453,108,--,"2025/06/17",-3108
"2025/06/13","三菱重工業","7011","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,3453,21,--,"2025/06/17",-611
"2025/06/13","名村造船所","7014","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2805,17,--,"2025/06/17",-907
"2025/06/13","名村造船所","7014","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2806,17,--,"2025/06/17",-517
"2025/06/13","名村造船所","7014","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2806,17,--,"2025/06/17",-517
"2025/06/13","名村造船所","7014","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,2806,35,--,"2025/06/17",-1235
"2025/06/13","名村造船所","7014","東証",信用返済売,"6ヶ月"," 特定 ","申告",400,2806,70,--,"2025/06/17",-3230
"2025/06/13","名村造船所","7014","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2806,17,--,"2025/06/17",-517
"2025/06/13","ＳＵＢＡＲＵ","7270","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",300,2453.5,46,--,"2025/06/17",-5596
"2025/06/13","ＳＵＢＡＲＵ","7270","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2451.9,15,--,"2025/06/17",-2025
"2025/06/13","ＳＵＢＡＲＵ","7270","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2452,15,--,"2025/06/17",-2015
"2025/06/13","東京エレクトロン","8035","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,23735,149,--,"2025/06/17",-16649
"2025/06/13","東京エレクトロン","8035","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,23965.4,308,--,"2025/06/17",-72268
"2025/06/13","Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ","5889","東証",信用新規買,"6ヶ月"," 特定 ","--",200,2172,--,--,"2025/06/17",--
"2025/06/13","Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ","5889","東証",信用新規買,"6ヶ月"," 特定 ","--",300,2172,--,--,"2025/06/17",--
"2025/06/13","ディスコ","6146","東証",信用新規買,"6ヶ月"," 特定 ","--",100,34540,--,--,"2025/06/17",--
"2025/06/13","ソシオネクスト","6526","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",300,2426,--,--,"2025/06/17",--
"2025/06/13","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,8305.9,--,--,"2025/06/17",--
"2025/06/13","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,8431.8,--,--,"2025/06/17",--
"2025/06/13","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,8431.9,--,--,"2025/06/17",--
"2025/06/13","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,8268.7,--,--,"2025/06/17",--
"2025/06/13","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,8286.8,--,--,"2025/06/17",--
"2025/06/13","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,8393.8,--,--,"2025/06/17",--
"2025/06/13","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,8267.9,--,--,"2025/06/17",--
"2025/06/13","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,8305.7,--,--,"2025/06/17",--
"2025/06/13","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,8305.8,--,--,"2025/06/17",--
"2025/06/13","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,8267.9,--,--,"2025/06/17",--
"2025/06/13","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,8268.7,--,--,"2025/06/17",--
"2025/06/13","アドバンテスト","6857","東証",信用新規買,"6ヶ月"," 特定 ","--",100,8430,--,--,"2025/06/17",--
"2025/06/13","アドバンテスト","6857","東証",信用新規買,"6ヶ月"," 特定 ","--",200,8294,--,--,"2025/06/17",--
"2025/06/13","アドバンテスト","6857","東証",信用新規買,"6ヶ月"," 特定 ","--",300,8464,--,--,"2025/06/17",--
"2025/06/13","アドバンテスト","6857","東証",信用新規買,"6ヶ月"," 特定 ","--",200,8295,--,--,"2025/06/17",--
"2025/06/13","アドバンテスト","6857","東証",信用新規買,"6ヶ月"," 特定 ","--",100,8364,--,--,"2025/06/17",--
"2025/06/13","アドバンテスト","6857","東証",信用新規買,"6ヶ月"," 特定 ","--",100,8306,--,--,"2025/06/17",--
"2025/06/13","アドバンテスト","6857","東証",信用新規買,"6ヶ月"," 特定 ","--",200,8394,--,--,"2025/06/17",--
"2025/06/13","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,8268.8,--,--,"2025/06/17",--
"2025/06/13","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,8294,--,--,"2025/06/17",--
"2025/06/13","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,8393.8,--,--,"2025/06/17",--
"2025/06/13","レーザーテック","6920","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,14884.9,--,--,"2025/06/17",--
"2025/06/13","レーザーテック","6920","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,14889.7,--,--,"2025/06/17",--
"2025/06/13","レーザーテック","6920","東証",信用新規買,"6ヶ月"," 特定 ","--",200,14595,--,--,"2025/06/17",--
"2025/06/13","三菱重工業","7011","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",200,3454.7,--,--,"2025/06/17",--
"2025/06/13","三菱重工業","7011","PTS（J）",信用新規買,"6ヶ月"," 特定 ","--",100,3472.4,--,--,"2025/06/17",--
"2025/06/13","三菱重工業","7011","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,3454.6,--,--,"2025/06/17",--
"2025/06/13","三菱重工業","7011","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,3458.9,--,--,"2025/06/17",--
"2025/06/13","三菱重工業","7011","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,3472.7,--,--,"2025/06/17",--
"2025/06/13","三菱重工業","7011","PTS（J）",信用新規買,"6ヶ月"," 特定 ","--",100,3472.5,--,--,"2025/06/17",--
"2025/06/13","三菱重工業","7011","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,3454.8,--,--,"2025/06/17",--
"2025/06/13","三菱重工業","7011","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",600,3472.6,--,--,"2025/06/17",--
"2025/06/13","三菱重工業","7011","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,3458.8,--,--,"2025/06/17",--
"2025/06/13","三菱重工業","7011","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,3472.3,--,--,"2025/06/17",--
"2025/06/13","三菱重工業","7011","東証",信用新規買,"6ヶ月"," 特定 ","--",500,3455,--,--,"2025/06/17",--
"2025/06/13","三菱重工業","7011","東証",信用新規買,"6ヶ月"," 特定 ","--",800,3459,--,--,"2025/06/17",--
"2025/06/13","三菱重工業","7011","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,3454.7,--,--,"2025/06/17",--
"2025/06/13","名村造船所","7014","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",500,2813.9,--,--,"2025/06/17",--
"2025/06/13","名村造船所","7014","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,2811,--,--,"2025/06/17",--
"2025/06/13","名村造船所","7014","東証",信用新規買,"6ヶ月"," 特定 ","--",200,2812,--,--,"2025/06/17",--
"2025/06/13","名村造船所","7014","東証",信用新規買,"6ヶ月"," 特定 ","--",100,2811,--,--,"2025/06/17",--
"2025/06/13","名村造船所","7014","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,2811,--,--,"2025/06/17",--
"2025/06/13","ＳＵＢＡＲＵ","7270","東証",信用新規買,"6ヶ月"," 特定 ","--",500,2472,--,--,"2025/06/17",--
"2025/06/13","東京エレクトロン","8035","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,23739.1,--,--,"2025/06/17",--
"2025/06/13","東京エレクトロン","8035","PTS（J）",信用新規買,"6ヶ月"," 特定 ","--",100,23900,--,--,"2025/06/17",--
"2025/06/13","ネクソン","3659","東証",信用返済買,"6ヶ月"," 特定 ","申告",100,2801,8,--,"2025/06/17",4952
"2025/06/13","ネクソン","3659","東証",信用返済買,"6ヶ月"," 特定 ","申告",100,2809.5,8,--,"2025/06/17",3992
"2025/06/13","ネクソン","3659","東証",信用返済買,"6ヶ月"," 特定 ","申告",500,2804.5,42,--,"2025/06/17",22708
"2025/06/13","ネクソン","3659","東証",信用返済買,"6ヶ月"," 特定 ","申告",100,2801,8,--,"2025/06/17",4892
"2025/06/13","ネクソン","3659","PTS（O）",信用返済買,"6ヶ月"," 特定 ","申告",100,2804,8,--,"2025/06/17",4742
"2025/06/13","ネクソン","3659","PTS（X）",信用返済買,"6ヶ月"," 特定 ","申告",100,2804,8,--,"2025/06/17",4592
"2025/06/13","ネクソン","3659","PTS（X）",信用返済買,"6ヶ月"," 特定 ","申告",100,2800.5,8,--,"2025/06/17",4942
"2025/06/13","ネクソン","3659","PTS（X）",信用返済買,"6ヶ月"," 特定 ","申告",100,2809.4,8,--,"2025/06/17",4002
"2025/06/13","ネクソン","3659","PTS（X）",信用返済買,"6ヶ月"," 特定 ","申告",100,2804,8,--,"2025/06/17",4642
"2025/06/13","ネクソン","3659","PTS（O）",信用返済買,"6ヶ月"," 特定 ","申告",100,2804,8,--,"2025/06/17",4642
"2025/06/13","ネクソン","3659","PTS（O）",信用返済買,"6ヶ月"," 特定 ","申告",100,2800.4,8,--,"2025/06/17",4952
